questionId	title	tags	difficulty	date	viewsCount	signersCount	solutionsCount	answersCount	askerNickname	respondents	descriptionLength
426	Есть ли расширение для Хрома	gmail, google-chrome	Оценить	2010-09-12 09:32:20	2320 	2	1	0	Feachezavr	['eselevsky']	82
427	Какую выбрать программу для хранения и управления паролями?	пароли, хранение-паролей	Оценить	2010-09-12 11:04:10	7553 	5	0	15	AleXSuS	['paxter', 'torsion', 'Vig7', 'BReal', 'smitana', 'odiszapc', 'DarwinTenk', 'Anton1y', 'drfisher', 'serafims', 'Ro_On', 'Novikov', 'Mazikk', 'CoF', 'charon']	313
428	Как увеличить системный шрифт в Mac OS X 10.6?	шрифты, macos	Оценить	2010-09-12 12:40:26	21262 	2	0	2	yktoo	['breefix', 'zirinski']	694
430	Как лучше всего обеспечить прием платежей с PayPal\кредиток?	paypal, платежные-карты, интернет-магазины	Оценить	2010-09-12 14:18:38	4376 	17	0	5	the_ghost	['MikhailEdoshin', 'aeryaguzov', 'schursin', 'rbkmoney', 'smileonl']	562
431	Организация видеоконференции с клиентом?	видео	Оценить	2010-09-12 15:26:29	2350 	4	0	2	seva_str	['aeryaguzov', 'seva_str                                                          ']	410
432	Libpurple: purple-remote, как отправить файл?	мессенджеры	Оценить	2010-09-12 15:28:50	2617 	2	1	1	Antigluk	['Ockonal', 'charon']	132
434	Как организован сервис audiko.net		Оценить	2010-09-12 16:13:55	2263 	2	0	1	Fidget	['Nc_Soft']	223
435	Какой телефон взять для разработки под Android?	android	Оценить	2010-09-12 18:24:38	2895 	2	0	9	alex_blank	['xvipman', 'slaveoffear', 'BombilCalabasov', 'FAT', 'nill', 'bondbig', 'thevery', 'justabaka', 'lexmirnov']	24
436	Сервис программ передач?	microsoft	Оценить	2010-09-12 18:52:45	3570 	2	0	3	divanikus	['char', 'schursin', 'Shedar']	856
437	Как выбрать одним запросом 5 последних записей каждой категории в MySQL?	mysql	Оценить	2010-09-12 19:46:59	40457 	27	1	5	TuiKiken	['Nc_Soft', 'maxpain', 'Zazza', 'VolCh', 'phasma', 'kenga']	194
438	Отключение Google Talk на Android	android, xmpp, google-talk, мессенджеры	Оценить	2010-09-12 20:14:32	31843 	2	0	2	Thief	['justabaka', 'lakb']	445
440	Python Remote Objects — написанный код?	opera, python, распределенные-вычисления	Оценить	2010-09-12 20:33:59	3048 	4	0	3	ks_ks	['Bahusss', 'cadmi', 'MihailOlenin']	489
441	Какая идеальная конфигурация сервера для работы с CMS Wordpress и в паре с какими плагинами?	wordpress	Оценить	2010-09-12 20:44:26	4689 	4	0	4	Goodluck	['agh', 'barbuza', 'NaFigator', 'fenrirgray']	182
442	Посоветуйте зарубежного регистратора .com с самой простой процедурой передачи домена?	рынок-доменных-имен	Оценить	2010-09-12 21:04:03	2794 	2	0	4	NaFigator	['LIAL', 'p01nt', 'AlieNCrazY', 'siterussia']	170
443	Не могу собрать Nesus из портов на FreeBSD 7.3	freebsd, информационная-безопасность, сетевое-администрирование, nix-системы	Оценить	2010-09-12 21:13:18	2552 	3	0	2	p01nt	['click0', 'p01nt                                                          ']	747
444	Как понять что ты способен быть тем на кого ты учишься?	тестирование-по	Оценить	2010-09-12 21:44:11	3846 	2	0	8	KenAdams	['OpenMinded', 'VolCh', 'ndubinkin', 'fenrirgray', 'lexmirnov', 'Kpblc', 'aeryaguzov', 'NickolayStrahov']	542
445	В каком текстовом редакторе самые гибкие макросы?	макросы	Оценить	2010-09-12 21:47:02	2654 	2	0	4	rapida	['VolCh', 'alex_blank', 'develop7', 'fenrirgray']	56
446	Как обменять Яндекс.Деньги на webmoney без привязки кошельков?	webmoney	Оценить	2010-09-12 23:18:04	40553 	4	1	12	Vilmas	['r0ster', 'Mirror', 'aeryaguzov', 'VolCh', 'rbkmoney', 'qazwsx', 'feedbee', 'tsiguleva', 'legenda1780', 'Max070594', 'Exchange_city', 'kolbasa0073', 'DenisTeam']	92
447	SQL запрос создания новой темы vBulletin	vbulletin	Оценить	2010-09-13 00:46:41	2641 	2	0	1	Isis	['Isis                                                          ']	297
448	Какой программой для Mind Mapping Вы пользуетесь?	программное-обеспечение	Простой	2010-09-13 02:39:16	28178 	11	0	12	Akr0n	['Novikov', 'igamity', 'alex_blank', 'Chrizt', 'AlieNCrazY', 'Shedar', 'lexmirnov', 'muzzle', 'dmbreaker', 'rednaxi', 'Ar2r', 'netAn']	69
449	Рабочая копия GIT c двумя источниками — как разрулить?	git	Оценить	2010-09-13 03:54:18	2823 	3	1	3	VolCh	['zimer', 'VolCh                                                          ', 'andoriyu', 'bopoh13']	1788
450	Отправить файл на почту через консоль Windows?	email, cmd	Оценить	2010-09-13 09:46:19	17641 	6	0	10	asci	['asci                                                          ', 'evg_vl', 'amario', 'amc', 'bondbig', 'justabaka', 'sovremenik', 'amirul', 'vit1251', 'lashtal']	363
451	Как можно отключить доступ по http и закрыть 80-й порт на Apache (Linux)?	apache, цифровые-сертификаты	Оценить	2010-09-13 10:46:32	11548 	3	1	4	CyMpak	['justabaka', 'amario', 'bondbig', 'ainu', 'R1nat']	107
453	Как масштабировать шрифт, чтобы он занял собой блок целиком?	javascript, html, шрифты	Оценить	2010-09-13 11:09:54	2705 	2	1	0	maashaa	['lugansk']	603
454	Лишняя запятая в JS	javascript, браузеры	Оценить	2010-09-13 11:40:58	3568 	2	0	9	Kant	['charon', 'Hackett', 'Chvanikoff', 'Kant                                                          ', 'kashey', 'TheShock', 'MTonly', 'printf', 'Aleko']	636
455	Аппаратная защита и лицензирование ПО?	железо	Оценить	2010-09-13 11:50:37	3902 	4	0	7	gahcep	['agh', 'Scratch', 'kekekeks', 'Antonio43', 'Chvanikoff', 'drVano', 'mihavxc']	752
456	HTML шаблоны	html	Сложный	2010-09-13 12:28:49	3895 	14	0	9	blo	['IonDen', 'VolCh', 'mdss', 'mythmaker', 'inkvizitor68sl', 'dmitryrublev', 'MyOtheHedgeFox', 'Bytexpert', 'htmlcssverstka']	277
457	MySQL и оперирование с рейтингом игроков	mysql, рейтинги	Средний	2010-09-13 13:27:05	4084 	7	0	7	soulburner	['SSoft', 'kashey', 'netAn', 'justabaka', 'torsten', 'p0is0n', 'p0is0n']	667
459	Как привлечь зарубежного инвестора?	стартапы, инвестиции	Оценить	2010-09-13 14:26:48	3619 	6	0	7	Mar4ello	['NickolayStrahov', 'diky13', 'brick812', 'Mar4ello                                                          ', 'char', 'ElysiumDoyle', 'Velitsky']	287
460	Как заматчить в питоне многострочный текст регэкспом?	python, регулярные-выражения	Оценить	2010-09-13 14:52:06	3247 	2	1	0	mitnlag	['SSoft']	78
461	Непонятный мастер — пароль	пароли, mozilla-firefox	Оценить	2010-09-13 15:01:18	2392 	2	0	4	mrhard	['AGvin', 'bondbig', 'brick812', 'bondbig']	188
462	Разница между ARM процессорами?	arm, процессоры, intel	Оценить	2010-09-13 15:10:59	3856 	4	0	2	WolanD91	['SSoft', 'vit1251']	513
463	Каковым должен быть объём изменений в программе, чтобы считать результат не багфиксом/расширением возможностей, а другой программой?	программирование	Оценить	2010-09-13 15:23:42	2429 	2	0	5	VtD	['kekekeks', 'VolCh', 'BombilCalabasov', 'bondbig', 'dohlik']	41
465	[jQuery UI tabs + layout] layout внутри таба на весь экран... как?	javascript, jquery, html	Оценить	2010-09-13 17:40:06	3032 	2	0	1	kosmonaFFFt	['Thief']	1441
466	В чем может быть проблема у ноутбука?	ноутбуки	Оценить	2010-09-13 17:43:36	2424 	2	0	6	nortonix	['iTNitro', 'AlieNCrazY', 'nortonix                                                          ', 'nortonix                                                          ', 'iTNitro', 'Cheese']	389
467	VIM, контроль версий + ведение проектов?	vim, cvs, стартапы	Оценить	2010-09-13 17:51:07	3023 	4	0	2	AlieNCrazY	['mpetrunin', 'AlpenColt']	145
468	IntelliJ IDEA и подсветка неразрывного пробела	шрифты, intellij-idea, подсветка-синтаксиса	Оценить	2010-09-13 18:09:31	3711 	2	0	3	StopDesign	['Thief', 'stas_agarkov', 'lashtal']	218
472	Компании vs. Интернет-компании?	бизнес-информатика	Оценить	2010-09-13 20:51:29	2632 	2	1	2	iBear	['ElysiumDoyle', 'pokupo', 'VolCh']	712
473	Веб-сервис &quot;секретного&quot; обмена сообщениями и файлами	сети	Оценить	2010-09-13 21:05:32	2682 	3	0	3	sopov	['schursin', 'charon', 'charon']	314
475	Как научиться пользоваться Vim?	vim, it-образование	Оценить	2010-09-13 21:23:18	12920 	21	0	13	egavrin	['voa', 'waynesayonara', 'charon', 'mpetrunin', 'Zagrebelion', 'Kastrulya', 'driessen', 'dotneter', 'p01nt', 'StamPit', 'icc', 'AlieNCrazY', 'MaxMind']	362
476	Два монитора — на одном flash-видео на fullscreen..?	multi-monitor, adobe-flash	Оценить	2010-09-13 21:36:19	5015 	3	0	5	voa	['Denter', 'sedictor', 'hotach', 'spmbt', 'spmbt']	108
478	Какой облачный хостинг выбрать под проект на Ruby On Rails?	ruby, deployment	Оценить	2010-09-13 22:07:09	4463 	8	0	5	mpetrunin	['defmethod', 'andoriyu', 'Piranis', 'krokhmalyuk', 'Bonch']	492
479	Бесплатные сервисы хранения информации	резервное-копирование, восстановление-данных	Оценить	2010-09-13 23:49:44	3590 	4	0	10	Stvad	['char', 'Chvanikoff', 'Stvad                                                          ', 'fenrirgray', 'VolCh', 'maashaa', 'amirul', 'zimer', '0tim', 'sniff']	102
480	Сильно едет вёрстка в Opera	opera, html	Оценить	2010-09-14 07:01:18	3290 	2	1	2	GeForester	['note', 'evg_vl', 'kpower']	202
481	Asus Eee PC 1001 PX выдержит ли Oracle9i (10g) ?	oracle, asus	Оценить	2010-09-14 07:01:55	2540 	2	0	6	alkash	['kirushik', 'alkash                                                          ', 'xglg', 'Masterkey', 'Hizof', 'Mox']	302
482	Бесплатный моноширинный юникодный шрифт	шрифты, unicode	Оценить	2010-09-14 08:32:59	4975 	5	0	6	note	['dmiceman', 'GeForester', 'MikhailEdoshin', 'z0rc', 'lashtal', 'egavrin']	158
483	Symfony vjCommentPlugin+sfGuardPlugin	symfony	Оценить	2010-09-14 10:10:34	2404 	2	0	1	Mar4ello	['Rigo']	595
484	Как правильно ввезти и оформить Iphone 3g в Украине	iphone	Оценить	2010-09-14 10:42:09	2534 	4	0	5	vyacheslav84	['inoname', 'Lopar', 'bondbig', 'vyacheslav84                                                          ', 'Lopar']	299
485	Postfix проблема с отправкой на внешние email'ы &lt;5.7.1 user@domain.com relay access denied&gt;?	postfix, smtp, access	Оценить	2010-09-14 12:28:22	17169 	5	0	2	netherneon	['amario', 'netherneon                                                          ']	1482
